0,1996
1,1997
2,1998
3,2000
4,2001
5,2002
6,2003
7,2005
8,2006
9,2006
10,2007
11,2008
12,2008
13,2009
14,2009
15,2009
16,2010
17,2010
18,2010
19,2010
20,2011
21,2011
22,2011
23,2011
24,2011
25,2012
26,2012
27,2012
28,2013
29,2013
30,2014
31,2014
32,2015
33,2015
34,2016
35,2017
36,2018
37,2019
38,2020
39,2022
40,2024
41,2025
42,2027
43,2029
44,2032
45,2034
46,2036
47,2039
48,2041
49,2043
50,2046
51,2048
52,2051
53,2053
54,2056
55,2058
56,2060
57,2062
58,2064
59,2066
60,2067
61,2069
62,2070
63,2071
64,2071
65,2072
66,2073
67,2073
68,2073
69,2073
70,2073
71,2073
72,2072
73,2071
74,2071
75,2070
76,2069
77,2068
78,2067
79,2066
80,2065
81,2064
82,2063
83,2063
84,2062
85,2062
86,2061
87,2061
88,2061
89,2061
90,2061
91,2061
92,2061
93,2062
94,2062
95,2063
96,2064
97,2064
98,2065
99,2067
100,2068
101,2069
102,2071
103,2073
104,2075
105,2077
106,2079
107,2081
108,2083
109,2085
110,2087
111,2089
112,2091
113,2093
114,2094
115,2096
116,2097
117,2098
118,2099
119,2099
120,2099
121,2099
122,2099
123,2099
124,2098
125,2097
126,2096
127,2095
128,2094
129,2093
130,2092
131,2090
132,2089
133,2087
134,2085
135,2084
136,2082
137,2080
138,2078
139,2077
140,2075
141,2073
142,2072
143,2070
144,2069
145,2068
146,2067
147,2066
148,2065
149,2065
150,2065
151,2065
152,2065
153,2065
154,2065
155,2065
156,2066
157,2066
158,2066
159,2066
160,2067
161,2067
162,2067
163,2067
164,2067
165,2067
166,2067
167,2066
168,2066
169,2065
170,2064
171,2063
172,2062
173,2061
174,2060
175,2059
176,2058
177,2056
178,2055
179,2054
180,2053
181,2051
182,2050
183,2049
184,2048
185,2047
186,2046
187,2045
188,2045
189,2044
190,2044
191,2044
192,2044
193,2045
194,2045
195,2046
196,2047
197,2048
198,2049
199,2050
200,2052
201,2053
202,2055
203,2056
204,2058
205,2059
206,2061
207,2063
208,2064
209,2066
210,2068
211,2069
212,2071
213,2072
214,2073
215,2074
216,2075
217,2075
218,2076
219,2076
220,2076
221,2076
222,2076
223,2076
224,2075
225,2075
226,2074
227,2073
228,2073
229,2072
230,2071
231,2070
232,2070
233,2069
234,2068
235,2068
236,2067
237,2067
238,2067
239,2067
240,2068
241,2068
242,2069
243,2069
244,2070
245,2071
246,2072
247,2073
248,2075
249,2076
250,2078
251,2079
252,2081
253,2083
254,2084
255,2086
256,2087
257,2089
258,2090
259,2091
260,2092
261,2093
262,2093
263,2093
264,2093
265,2093
266,2093
267,2092
268,2091
269,2090
270,2089
271,2087
272,2085
273,2083
274,2081
275,2079
276,2076
277,2074
278,2071
279,2068
280,2066
281,2063
282,2060
283,2058
284,2055
285,2053
286,2051
287,2049
288,2047
289,2045
290,2043
291,2042
292,2041
293,2039
294,2038
295,2038
296,2037
297,2036
298,2036
299,2036
300,2036
301,2035
302,2035
303,2035
304,2035
305,2035
306,2035
307,2035
308,2035
309,2035
310,2035
311,2035
312,2035
313,2035
314,2034
315,2033
316,2033
317,2032
318,2031
319,2029
320,2028
321,2027
322,2026
323,2024
324,2023
325,2022
326,2020
327,2019
328,2018
329,2016
330,2015
331,2013
332,2012
333,2011
334,2010
335,2008
336,2008
337,2007
338,2006
339,2005
340,2005
341,2004
342,2004
343,2004
344,2004
345,2004
346,2005
347,2006
348,2006
349,2007
350,2008
351,2009
352,2010
353,2011
354,2013
355,2014
356,2015
357,2016
358,2018
359,2019
360,2020
361,2021
362,2022
363,2023
364,2024
365,2024
366,2024
367,2025
368,2025
369,2025
370,2025
371,2024
372,2024
373,2024
374,2023
375,2023
376,2022
377,2021
378,2021
379,2020
380,2019
381,2017
382,2016
383,2015
384,2013
385,2012
386,2011
387,2009
388,2008
389,2007
390,2006
391,2004
392,2003
393,2002
394,2002
395,2001
396,2001
397,2000
398,2000
399,2001
400,2001
401,2002
402,2002
403,2003
404,2005
405,2006
406,2007
407,2009
408,2011
409,2013
410,2015
411,2017
412,2020
413,2022
414,2024
415,2026
416,2028
417,2030
418,2032
419,2034
420,2036
421,2038
422,2039
423,2041
424,2042
425,2043
426,2044
427,2044
428,2045
429,2045
430,2045
431,2044
432,2044
433,2044
