0,2003
1,2004
2,2004
3,2005
4,2005
5,2005
6,2006
7,2006
8,2006
9,2007
10,2007
11,2007
12,2007
13,2008
14,2008
15,2009
16,2009
17,2010
18,2010
19,2011
20,2011
21,2012
22,2012
23,2013
24,2014
25,2015
26,2016
27,2017
28,2018
29,2019
30,2020
31,2021
32,2022
33,2023
34,2025
35,2026
36,2027
37,2028
38,2029
39,2030
40,2031
41,2032
42,2034
43,2035
44,2037
45,2038
46,2040
47,2042
48,2044
49,2045
50,2047
51,2049
52,2051
53,2053
54,2055
55,2057
56,2058
57,2060
58,2061
59,2062
60,2063
61,2064
62,2065
63,2065
64,2066
65,2067
66,2067
67,2068
68,2068
69,2069
70,2069
71,2070
72,2070
73,2071
74,2071
75,2071
76,2072
77,2072
78,2072
79,2072
80,2072
81,2072
82,2072
83,2072
84,2072
85,2072
86,2072
87,2072
88,2072
89,2072
90,2072
91,2072
92,2073
93,2073
94,2073
95,2074
96,2074
97,2074
98,2075
99,2075
100,2076
101,2076
102,2077
103,2078
104,2079
105,2079
106,2080
107,2081
108,2082
109,2083
110,2084
111,2085
112,2086
113,2087
114,2087
115,2088
116,2088
117,2088
118,2089
119,2089
120,2088
121,2088
122,2088
123,2087
124,2086
125,2085
126,2084
127,2083
128,2082
129,2081
130,2080
131,2079
132,2078
133,2077
134,2076
135,2076
136,2075
137,2074
138,2073
139,2072
140,2071
141,2071
142,2070
143,2069
144,2068
145,2067
146,2067
147,2066
148,2065
149,2064
150,2064
151,2063
152,2062
153,2062
154,2061
155,2060
156,2059
157,2058
158,2057
159,2057
160,2056
161,2055
162,2054
163,2054
164,2053
165,2052
166,2051
167,2050
168,2049
169,2048
170,2047
171,2047
172,2046
173,2045
174,2044
175,2044
176,2043
177,2043
178,2043
179,2043
180,2043
181,2042
182,2042
183,2042
184,2043
185,2043
186,2043
187,2043
188,2044
189,2045
190,2045
191,2046
192,2048
193,2049
194,2050
195,2052
196,2053
197,2055
198,2056
199,2058
200,2059
201,2060
202,2062
203,2063
204,2064
205,2066
206,2067
207,2068
208,2068
209,2069
210,2070
211,2070
212,2071
213,2071
214,2071
215,2071
216,2071
217,2070
218,2070
219,2070
220,2070
221,2069
222,2069
223,2069
224,2068
225,2068
226,2068
227,2067
228,2067
229,2067
230,2066
231,2066
232,2066
233,2066
234,2066
235,2066
236,2066
237,2066
238,2066
239,2067
240,2067
241,2068
242,2068
243,2069
244,2069
245,2070
246,2071
247,2072
248,2072
249,2073
250,2074
251,2074
252,2075
253,2076
254,2076
255,2077
256,2077
257,2077
258,2077
259,2077
260,2077
261,2077
262,2077
263,2076
264,2076
265,2075
266,2074
267,2073
268,2072
269,2071
270,2070
271,2068
272,2067
273,2065
274,2063
275,2062
276,2060
277,2058
278,2057
279,2055
280,2054
281,2052
282,2051
283,2049
284,2048
285,2047
286,2045
287,2044
288,2043
289,2042
290,2041
291,2041
292,2040
293,2039
294,2038
295,2038
296,2037
297,2036
298,2036
299,2035
300,2035
301,2034
302,2033
303,2032
304,2032
305,2031
306,2030
307,2030
308,2029
309,2028
310,2028
311,2027
312,2027
313,2026
314,2026
315,2026
316,2026
317,2025
318,2025
319,2025
320,2024
321,2024
322,2023
323,2023
324,2022
325,2021
326,2021
327,2020
328,2020
329,2019
330,2018
331,2018
332,2017
333,2017
334,2016
335,2016
336,2016
337,2016
338,2016
339,2016
340,2016
341,2016
342,2017
343,2017
