0,2043
1,2043
2,2043
3,2043
4,2043
5,2043
6,2043
7,2043
8,2043
9,2043
10,2043
11,2043
12,2043
13,2043
14,2043
15,2042
16,2042
17,2042
18,2042
19,2042
20,2042
21,2042
22,2042
23,2042
24,2042
25,2042
26,2042
27,2042
28,2042
29,2042
30,2042
31,2042
32,2042
33,2042
34,2042
35,2042
36,2042
37,2042
38,2042
39,2042
40,2042
41,2042
42,2042
43,2042
44,2042
45,2042
46,2042
47,2042
48,2042
49,2042
50,2042
51,2042
52,2042
53,2042
54,2042
55,2042
56,2042
57,2042
58,2042
59,2042
60,2042
61,2042
62,2042
63,2042
64,2042
65,2042
66,2042
67,2042
68,2042
69,2042
70,2042
71,2042
72,2042
73,2042
74,2042
75,2042
76,2042
77,2042
78,2042
79,2042
80,2042
81,2042
82,2042
83,2042
84,2042
85,2042
86,2042
87,2042
88,2042
89,2042
90,2042
91,2042
92,2042
93,2042
94,2042
95,2042
96,2042
97,2042
98,2042
99,2042
100,2042
101,2042
102,2042
103,2042
104,2042
105,2042
106,2042
107,2042
108,2042
109,2042
110,2042
111,2042
112,2042
113,2042
114,2042
115,2042
116,2042
117,2042
118,2042
119,2042
120,2042
121,2042
122,2042
123,2042
124,2042
125,2042
126,2042
127,2042
128,2042
129,2042
130,2042
131,2042
132,2042
133,2042
134,2042
135,2042
136,2042
137,2042
138,2042
139,2042
140,2042
141,2042
142,2042
143,2042
144,2042
145,2042
146,2042
147,2042
148,2042
149,2042
150,2042
151,2042
152,2042
153,2042
154,2042
155,2042
156,2042
157,2042
158,2042
159,2042
160,2042
161,2042
162,2042
163,2042
164,2042
165,2042
166,2042
167,2042
168,2042
169,2042
170,2042
171,2042
172,2042
173,2042
174,2042
175,2042
176,2042
177,2042
178,2042
179,2042
180,2042
181,2042
182,2042
183,2042
184,2042
185,2042
186,2042
187,2042
188,2042
189,2042
190,2042
191,2042
192,2042
193,2042
194,2042
195,2042
196,2042
197,2042
198,2042
199,2042
200,2042
201,2042
202,2042
203,2042
204,2042
205,2042
206,2042
207,2042
208,2042
209,2042
210,2042
211,2042
212,2042
213,2042
214,2042
215,2042
216,2042
217,2042
218,2042
219,2042
220,2042
221,2042
222,2042
223,2042
224,2042
225,2042
226,2042
227,2042
228,2043
229,2043
230,2043
231,2043
232,2043
233,2043
234,2043
235,2043
236,2043
237,2043
238,2043
239,2043
240,2043
241,2043
242,2043
243,2043
244,2043
245,2043
246,2043
247,2043
248,2043
249,2043
250,2043
251,2043
252,2043
253,2043
254,2043
255,2043
256,2043
257,2043
258,2043
259,2043
260,2043
261,2043
262,2043
263,2043
264,2043
265,2043
266,2043
267,2043
268,2043
269,2043
270,2043
271,2043
272,2043
273,2043
274,2043
275,2043
276,2043
277,2043
278,2043
279,2043
280,2043
281,2043
282,2043
283,2043
284,2043
285,2043
286,2043
287,2043
288,2043
289,2043
290,2043
291,2043
292,2043
293,2043
294,2043
295,2043
296,2043
297,2043
298,2043
299,2043
300,2043
301,2043
302,2043
303,2043
304,2043
305,2042
306,2042
307,2042
308,2042
309,2042
310,2042
311,2042
312,2042
313,2043
314,2043
315,2043
316,2043
317,2043
318,2043
319,2043
320,2043
321,2043
322,2042
323,2042
324,2042
325,2042
326,2042
327,2042
328,2042
329,2043
330,2043
331,2043
332,2043
333,2043
334,2043
335,2043
336,2042
337,2042
338,2042
339,2042
340,2042
341,2042
342,2042
343,2042
344,2042
345,2042
346,2043
347,2043
348,2043
349,2043
350,2043
351,2043
352,2042
353,2042
354,2042
355,2042
356,2042
357,2042
358,2042
359,2042
360,2042
361,2042
362,2042
363,2042
364,2042
365,2042
366,2042
367,2042
368,2042
369,2042
370,2042
371,2042
372,2042
373,2042
374,2042
375,2042
376,2042
377,2042
378,2042
379,2042
380,2042
381,2042
382,2042
383,2042
384,2042
385,2042
386,2043
387,2043
388,2043
